report_date,orders_all_np,AffiliatesAll_spend,DisplayAll_spend,SEMConversionXX_spend,SEMConversionOther_spend,SocialEngagement_spend,SocialConversion_spend,VideoEngagement_spend,VideoConversion_spend,VideoConversionPMAX_spend,OTTall_spend,TVall_spend,organic_seo_non_brand_clicks,organic_email_sends,covid_Q1_22,covid_Q2_22,search_terms_xxxx_core_brand_terms_searches,gcr_per_order_overall_ssl_avg_7d,gcr_per_order_overall_dom_protection_avg_7d,gcr_per_order_overall_dom_registration_avg_7d,gcr_per_order_overall_dom_marketplace_avg_7d,gcr_per_order_overall_o365_avg_7d,brand_tracker_gen_pop_describes_xxxx_aligns_values_lag_2qtr,brand_tracker_gen_pop_unaided_awareness_domains_web_hosting_lag_1qtr,brand_tracker_gen_pop_describes_xxxx_brand_trust_lag_1qtr,brand_tracker_gen_pop_describes_xxxx_proud_to_use_lag_1qtr,brand_tracker_gen_pop_describes_xxxx_aligns_values_lag_3qtr,brand_tracker_gen_pop_aided_awareness_lag_1qtr,cli,market_share_xxxx_net_adds_total_pct
2023-07-05,1692,2588.322,4479.682045,2734.456287,11999.26408,0,4226.28004,0,1679.29758,4429.21983,1136.06,0,511,40218,0,0,55.73582527,172.0800457,17.125008,23.97249671,373.932313,41.47045457,0.22956802,0.477766048,0.251996527,0.276571947,0.248834431,0.748212855,97.79584,28.2
2023-07-06,1723,1769.635,4575.956621,3126.924243,11111.101,0,4142.11007,0,1693.53168,4314.09715,1571.27,0,519,39212,0,0,53.75118242,182.4989419,16.72665729,22.95432986,367.2465987,41.415347,0.229427652,0.478006521,0.252068014,0.2763715,0.248801621,0.74816961,97.79584,29.6
2023-07-07,1452,1878.477,4404.881243,2679.679356,9632.416209,0,3933.18,0,1637.52072,3825.62879,1523.71,0,525,37291,0,0,52.49118081,181.2613053,16.86736886,22.69867529,412.9332059,41.22905814,0.229291081,0.478232538,0.252135238,0.276162306,0.248761716,0.748120957,97.79584,27.1
2023-07-08,961,1332.767,4617.683773,1928.542405,7633.223903,0,4457.99001,0,1673.06918,4395.09145,1572.17,0,350,30106,0,0,30.83238915,178.8054901,16.81685514,21.90163243,339.5732059,40.37337886,0.229158293,0.478443764,0.252198082,0.275944546,0.24871477,0.748066826,97.79584,25.3
2023-07-09,1031,1661.318,4599.45551,2002.559045,7299.309347,0,4554.66,0,1672.92027,3696.34194,1575.18,0,371,31108,0,0,31.7323736,177.43515,17.07418686,21.88894443,321.556063,41.34017357,0.229029267,0.478639876,0.252256429,0.275718413,0.248660839,0.748007148,97.79584,25.9
2023-07-10,1820,3296.999,4575.917141,3385.483838,11418.76834,0,4376.79003,0,1708.99102,4281.28149,1560.19,0,525,45799,0,0,57.98708428,187.0803881,17.14871186,21.82264257,301.8427977,42.00979071,0.228903983,0.478820561,0.252310169,0.275484103,0.248599983,0.747941862,97.79584,28.6
2023-07-11,1810,3341.396,3820.819231,3055.047353,12363.52212,0,4207.05,0,1774.24936,5265.12388,1494.2,0,539,40829,0,0,57.66160725,188.4358513,17.56684186,21.778253,272.7399406,41.95421629,0.228782413,0.478985519,0.252359192,0.275241822,0.248532267,0.747870907,97.79584,28.6
2023-07-12,1699,7326.438,2845.59755,3350.785791,11371.44013,0,4195.51002,0,1756.32664,4464.48113,1526.23,0,548,68351,0,0,54.67806,189.3062714,17.30600729,21.43188414,284.1100086,42.04423714,0.228664527,0.479134464,0.252403392,0.274991781,0.248457756,0.747794229,97.79584,28
2023-07-13,1826,1880.567,2833.291015,3123.13635,10121.74949,0,5708.47009,0,1259.26004,4616.22139,1451.56,0,508,63815,0,0,54.12574526,195.2898493,17.15563914,21.28028843,272.1100086,41.47534271,0.228550291,0.47926712,0.252442667,0.274734198,0.248376523,0.747711777,97.79584,29.7
2023-07-14,1627,1730.811,2851.123192,2994.784732,9848.054176,0,6121.24003,0,534.99748,3843.439,1455.76,0,488,38022,0,0,46.01688187,206.5310771,17.17532214,21.00840486,264.7468709,41.36415329,0.228439665,0.479383226,0.252476916,0.274469298,0.248288641,0.747623506,97.79584,28.6
2023-07-15,1094,1362.448,2843.039617,2050.494082,6831.64056,0,6839.65997,0,531.18823,3946.75968,1428.82,0,353,31418,0,0,31.85713434,206.2203209,16.851178,20.66027771,286.599728,42.01034543,0.228332609,0.479482532,0.252506044,0.274197312,0.248194188,0.747529374,97.79584,28.7
2023-07-16,1059,625.732,2832.774153,2293.836495,7199.58911,0,6872.02003,0,530.41165,4232.0616,1314.37,0,416,31449,0,0,34.04202578,217.9449876,16.84484829,20.87596157,281.0882994,42.34333086,0.228229077,0.479564803,0.252529959,0.273918477,0.248093245,0.747429344,97.79584,26.4
2023-07-17,1907,3879.551,2738.378129,3400.75773,10668.21393,0,6400.43999,0,531.1183,4128.20746,1489.91,0,611,68831,0,0,55.58382063,213.8782369,16.91377629,21.115414,285.3454423,42.85267286,0.228129019,0.47962982,0.25254857,0.273633035,0.247985896,0.747323384,97.79584,27.9
2023-07-18,1817,2649.842,2847.125387,3841.457335,9467.630737,0,6810.43017,0,539.49368,3935.83259,1257.13,0,533,41278,0,0,56.18992162,222.201137,16.67067586,20.81366257,312.0482994,43.46619286,0.228032382,0.479677373,0.252561794,0.273341236,0.247872229,0.747211466,97.79584,27.1
2023-07-19,1692,2315.176,2842.243439,3845.720377,8108.010775,0,6908.44006,0,537.19098,4220.06292,1436.98,0,581,39865,0,0,53.84636072,219.7014227,16.44045743,20.73527086,271.697279,42.48446271,0.227939111,0.47970727,0.252569549,0.273043331,0.247752334,0.747093567,97.79584,27.1
2023-07-20,1763,1356.127,2847.923992,3367.538084,5601.983229,0,6978.89005,0,535.14789,3453.54785,1305.43,0,521,41500,0,0,52.43973308,214.3353089,16.57213786,21.20308086,303.3391837,43.25317886,0.227849145,0.479719334,0.252571757,0.27273958,0.247626304,0.746969669,97.79584,28.2
2023-07-21,1477,2110.929,2852.053804,2819.648869,5544.844132,0,6552.69015,0,530.44649,4587.15269,1333.43,0,510,36612,0,0,46.0558886,211.2221937,16.31579086,21.17857429,290.4533766,42.73347029,0.227762422,0.479713401,0.252568346,0.272430248,0.247494236,0.746839758,97.79584,28.7
2023-07-22,899,1869.466,2834.731213,2151.458053,4568.026627,0,6996.71002,0,529.92668,3549.72105,755.37,0,352,23336,0,0,29.44486733,222.7386223,16.57120286,21.70737671,282.9481817,43.32761914,0.227678876,0.479689323,0.252559246,0.272115601,0.24735623,0.746703827,97.79584,28.3
2023-07-23,927,1324.022,2840.044194,2193.24529,4112.665427,0,7101.08068,0,530.1518,4364.39062,452.86,0,367,24607,0,0,31.07365561,209.6077651,16.29482729,21.13337271,286.6410389,43.03515786,0.227598436,0.479646965,0.252544393,0.271795913,0.247212387,0.74656187,97.79584,25.4
2023-07-24,1793,2171.352,2826.343781,3572.81381,6382.590897,0,6840.18026,0,539.34212,5040.70679,1267.24,0,620,71749,0,0,56.71293454,217.4669761,16.21579657,20.86787486,274.5767531,43.068188,0.227521032,0.479586212,0.252523727,0.27147146,0.247062813,0.74641389,97.79584,27.8
2023-07-25,1789,328.155,2630.652311,3438.333006,5922.233468,0,6477.17006,0,534.2212,4173.1579,1291.97,0,669,47042,0,0,56.31269461,208.1967929,16.04378457,20.79730271,303.2567531,42.97822614,0.227446587,0.47950696,0.252497191,0.271142524,0.246907616,0.746259892,97.79584,26.9
2023-07-26,2007,3785.906,2914.669575,3351.896378,5619.906567,0,6243.42002,0,533.00782,3928.77893,1186.12,0,570,41116,0,0,55.36360097,205.7744381,16.27084571,21.38413571,307.2894061,43.31668157,0.227375024,0.479409124,0.252464734,0.270809389,0.246746906,0.746099887,97.79584,31
2023-07-27,1728,3276.593,2906.440321,3157.670821,5673.613838,0,6459.73,0,519.80787,3811.23201,353,0,553,39195,0,0,54.32844931,205.1374936,16.279496,21.00667643,283.6799944,42.77458971,0.227306261,0.479292632,0.25242631,0.270472343,0.246580795,0.745933891,97.79584,28.3
2023-07-28,1508,2702.411,2368.62628,2826.810932,5593.491308,0,6517.02009,0,425.59299,3856.20075,0,0,488,40833,0,0,47.61767791,190.1127913,16.53159014,21.41482614,277.0066179,43.60812557,0.227240215,0.479157432,0.252381876,0.270131676,0.246409399,0.745761925,97.79584,29.2
2023-07-29,1063,1999.837,2894.090525,2155.496833,4361.434658,0,7141.19,0,440.62441,2836.9315,0,0,373,28482,0,0,32.46550371,166.5983627,16.11434343,20.95924371,270.3332413,42.43075486,0.2271768,0.479003483,0.252331396,0.269787684,0.246232836,0.745584015,97.79584,26.9
2023-07-30,1058,2316.654,2811.070497,2105.544752,4381.050714,0,7098.88999,0,322.05944,3889.88844,0,0,407,29713,0,0,31.02262882,163.2126484,16.21549571,21.40481986,263.0165746,42.47085857,0.227115928,0.478830765,0.252274838,0.269440662,0.246051225,0.74540019,97.79584,22.7
2023-07-31,1796,2603.143,1002.736154,3426.706425,5842.658453,0,5305.1809,0,235.40431,3621.29093,0,0,591,59791,0,0,57.32013465,156.2825324,16.02092471,21.63828271,277.3043297,41.89359957,0.227057508,0.478639271,0.252212174,0.269090911,0.245864689,0.745210488,97.79584,27.5
2023-08-01,1873,3270.225,1336.441461,3139.827618,5862.667738,0,5783.99011,0,603.17446,3784.38998,849.53,0,554,44963,0,0,56.28580148,155.8892231,16.01708514,22.02448286,463.1621869,42.35276029,0.227001447,0.478429012,0.252143381,0.26873873,0.245673351,0.745014948,97.79025,27.4
2023-08-02,1788,3115.554,3029.122282,2931.015543,5446.255509,0,5546.17017,0,954.73337,3845.59151,973.79,0,658,40899,0,0,54.61608887,142.225816,15.80867614,21.87483586,527.7395339,42.85708329,0.22694765,0.478200016,0.252068443,0.268384423,0.245477338,0.744813617,97.79025,28.9
2023-08-03,1719,3283.379,3400.235203,2662.292267,5369.835778,0,5973.55,0,1029.59438,4558.42807,981.05,0,516,48344,0,0,53.80379941,130.6944697,15.799303,21.83563714,527.3444557,43.66233043,0.226896019,0.477952326,0.251987347,0.268028295,0.245276778,0.744606544,97.79025,27
2023-08-04,1544,2151.466,3397.01213,2060.123466,5135.4101,0,5227.77004,0,1023.7155,3551.9607,976.43,0,498,38276,0,0,45.65284243,127.2364744,15.64524,21.73629671,546.4638434,43.27093014,0.226846456,0.477686002,0.251900087,0.267670651,0.245071801,0.744393786,97.79025,29.1
2023-08-05,991,1578.816,3394.190129,1544.711564,4351.818926,0,5627.95005,0,1018.25672,3726.4,976.69,0,338,30214,0,0,30.18543398,132.2150867,16.09937157,21.98517671,528.7590816,43.31791486,0.226798861,0.477401121,0.251806662,0.267311799,0.244862537,0.744175402,97.79025,22.6
2023-08-06,970,2502.448,3255.068675,1347.046521,4402.345432,0,5754.09,0,999.25897,4780.27267,981.8,0,383,30687,0,0,30.23407547,130.635801,16.00664786,22.25579043,535.940034,43.04220871,0.22675313,0.477097776,0.251707073,0.266952047,0.244649122,0.743951458,97.79025,23.8
2023-08-07,1504,2184.543,3419.477235,2432.311863,5413.672644,0,6277.48012,0,1142.09833,4644.02354,978.47,0,550,61547,0,0,48.73701676,124.28679,16.32189886,21.95122143,582.6779931,42.444412,0.22670916,0.476776077,0.251601332,0.266591702,0.244431688,0.743722024,97.79025,26.6
2023-08-08,1890,2804.455,3388.707898,2474.532495,5693.634532,0,6067.89001,0,1137.81615,4513.59772,973.56,0,611,45748,0,0,57.86746832,122.7620826,16.792453,22.03795871,401.4544217,41.75108471,0.226666846,0.47643615,0.251489451,0.266231074,0.244210373,0.743487174,97.79025,26.8
2023-08-09,1875,2760.835,3375.301585,2263.657334,5951.691355,0,5934.58002,0,1130.03405,3912.15178,975.39,0,616,47387,0,0,57.47763485,129.5949159,17.094533,22.205699,358.0729931,41.56002429,0.226626081,0.476078138,0.251371451,0.26587047,0.243985314,0.743246989,97.79025,28.7
2023-08-10,1828,2080.995,3282.981343,2311.706307,9142.500129,0,7212.79,0,1125.51476,3603.1444,977.72,0,537,43761,0,0,53.44015752,141.6773179,17.28991129,22.34030914,362.0010544,41.151424,0.226586758,0.475702198,0.251247356,0.265510199,0.243756649,0.743001553,97.79025,27.7
2023-08-11,1580,1700.594,3369.031652,2251.063925,7386.147103,0,7226.16016,0,1129.72347,4187.39485,975.06,0,519,38188,0,0,46.35674088,167.812575,17.27216714,22.54362857,363.767381,41.497163,0.226548768,0.475308508,0.251117198,0.265150569,0.243524519,0.742750954,97.79025,28.7
2023-08-12,1035,3677.887,3375.701794,1644.724145,5767.191723,0,8061.07007,0,1131.61823,3290.48045,972.65,0,337,30905,0,0,31.88161878,166.727677,17.04889671,22.72780329,384.2911904,41.02445286,0.226512002,0.474897257,0.250981013,0.264791886,0.243289064,0.742495287,97.79025,80.7
2023-08-13,1114,1603.931,3365.654928,1785.643036,5618.510977,0,8188.43,0,1136.29796,4644.53885,976.25,0,377,32131,0,0,31.39480635,167.3518199,17.18133371,22.37038171,397.912619,41.140082,0.226476348,0.474468653,0.250838841,0.264434456,0.243050427,0.74223465,97.79025,28.9
2023-08-14,1897,2261.244,3359.851734,2443.359074,8119.802401,0,7942.2,0,1128.1566,5061.18271,975.02,0,560,70719,0,0,56.85247481,173.1310124,17.17979286,22.364708,359.8369047,40.40821171,0.226441697,0.47402292,0.250690731,0.264078583,0.24280875,0.741969145,97.79025,31.4
2023-08-15,1833,3873.411,3361.03188,2657.069189,9717.108083,0,8568.52032,0,1125.43848,4395.59418,973.03,0,550,44142,0,0,56.06516089,183.2140323,16.68493529,21.98762886,295.045068,40.96535529,0.226407936,0.473560296,0.250536734,0.263724571,0.242564176,0.741698881,97.79025,30.1
2023-08-16,1819,2786.465,3359.161322,2599.916853,9839.295594,0,9128.15996,0,1125.54231,4625.97794,973.44,0,602,42039,0,0,55.03854487,179.4756037,16.46297943,21.56318971,288.4107823,40.35694857,0.226374954,0.473081036,0.250376908,0.263372718,0.24231685,0.741423968,97.79025,29.1
2023-08-17,1763,2861.145,3355.205243,2669.593597,10018.04189,0,9372.84037,0,1123.61389,4676.32493,968.89,0,511,44190,0,0,53.14281304,173.6661064,16.603879,21.53124257,262.1786394,40.05333386,0.226342639,0.47258541,0.250211318,0.263023325,0.242066917,0.741144522,97.79025,26.9
2023-08-18,1566,2186.186,3361.417144,2411.216036,9330.300627,0,5302.81009,0,1123.4853,4365.16011,969.48,0,454,39545,0,0,48.57215018,162.8812493,16.60809829,21.17792257,291.5092517,39.50816571,0.226310878,0.472073704,0.250040032,0.262676687,0.241814521,0.740860665,97.79025,29.1
2023-08-19,991,1144.842,3361.802057,1753.226247,7008.778606,0,5888.87,0,1122.2517,3818.93511,970.9,0,337,31488,0,0,31.90032704,159.6150589,16.60900814,21.05459114,259.5378231,40.14885757,0.226279558,0.471546217,0.249863125,0.262333098,0.241559808,0.74057252,97.79025,27.2
2023-08-20,1091,1557.427,3354.788579,1729.659754,6717.373713,0,6285.49,0,1124.04475,5919.25866,963.7,0,390,31125,0,0,31.6863045,176.901789,16.36827529,20.89301571,289.0806803,39.79643929,0.226248569,0.471003265,0.249680676,0.261992848,0.241302924,0.740280216,97.79025,81.3
2023-08-21,1832,2117.547,3339.466333,2718.900496,10303.79326,0,6025.53006,0,1112.77738,5235.0754,970.97,0,549,68918,0,0,56.7947832,193.0116873,16.18305971,21.21580257,290.3878231,41.17162229,0.226217797,0.470445178,0.249492772,0.261656223,0.241044014,0.739983886,97.79025,30.6
2023-08-22,1946,2673.589,3305.792432,2712.614775,11815.07227,0,5442.60013,0,1107.8455,5025.00327,8290.52,0,557,43464,0,0,54.19749146,187.3296494,16.16991329,21.34105271,400.8310884,40.44879886,0.226187131,0.469872299,0.249299502,0.261323509,0.240783225,0.739683665,97.79025,87.2
2023-08-23,1862,2089.028,3325.405217,2560.549432,12500.25008,0,5471.03035,0,1111.50164,4951.24211,8314.64,0,523,45545,0,0,54.15224084,187.5752447,16.40173886,21.50087857,421.7510884,40.41220386,0.22615646,0.469284986,0.249100964,0.260994985,0.240520703,0.739379695,97.79025,81.7
2023-08-24,1730,2492.722,3326.771987,2246.644113,12480.96706,0,5405.72084,0,1075.68968,4192.5314,8345.19,0,461,41149,0,0,52.70971672,197.5488161,15.92974871,21.32006514,450.3910884,39.810932,0.226125673,0.468683612,0.248897258,0.260670928,0.240256593,0.73907212,97.79025,28.9
2023-08-25,1682,2549.295,3326.752713,2533.746766,12215.19973,0,6067.74017,0,1083.2353,4681.40016,8324.72,0,474,37716,0,0,48.04481097,200.0516099,15.80748714,21.458835,370.5938094,40.47251229,0.22609466,0.468068561,0.248688492,0.260351608,0.23999104,0.738761087,97.79025,29.7
2023-08-26,1040,1442.015,3315.051877,1541.871492,9184.638885,0,7169.32998,0,1079.00236,6403.2783,8344.17,0,320,30397,0,0,32.24404463,203.8363717,15.67100114,21.69133043,399.47,39.930543,0.226063313,0.467440234,0.248474778,0.260037295,0.239724191,0.738446748,97.79025,26.2
2023-08-27,1009,3092.318,3307.138449,1930.143965,9063.18648,0,7250.55,0,1079.71533,5413.26143,8310.52,639.4254929,360,25128,0,0,31.83484812,206.5228797,15.80251414,21.40340186,369.1295239,39.88044814,0.226031523,0.466799039,0.248256234,0.259728249,0.239456189,0.738129257,97.79025,27
2023-08-28,1833,1430.001,3285.275138,2677.515843,13497.81751,0,7043.19,0,1066.68011,5738.49249,8326.93,9965.713989,483,78871,0,0,57.87558303,190.1318841,15.67045986,21.03880014,365.872381,40.39855271,0.225999183,0.466145403,0.248032981,0.259424731,0.239187179,0.737808773,97.79025,27.1
2023-08-29,1817,2644.31,3281.340365,2897.206998,14111.93584,0,6716.99999,0,1060.15892,6285.48506,10531.87,9935.123559,559,50677,0,0,55.66566928,197.7295439,15.66489243,20.62360443,264.8209524,40.74791414,0.225966188,0.465479761,0.247805148,0.259126992,0.238917304,0.737485456,97.79025,29.1
2023-08-30,1772,2095.905,3044.88192,2929.488786,14261.12812,0,6615.85019,0,1038.36755,5386.52188,6959.95,10615.92513,514,44196,0,0,53.9651582,200.0682133,15.30557786,20.37138786,248.1225397,40.96672343,0.225932433,0.464802561,0.247572868,0.258835281,0.238646708,0.737159472,97.79025,27.9
2023-08-31,1736,3455.431,1416.922758,2760.919092,12603.00935,0,6625.14104,0,530.33126,3743.31505,7660.77,8093.864791,496,45284,0,0,52.00195969,202.4370229,15.29134386,20.236127,237.5225397,41.86606086,0.225897815,0.464114263,0.247336278,0.258549838,0.238375532,0.736830987,97.79025,28.4
2023-09-01,1506,2082.622,3033.094593,2403.765317,11695.08125,0,7815.26005,0,511.44665,4294.17384,7845.66,9516.284815,436,44794,0,0,48.31573003,195.8747053,15.20482043,20.13889086,283.4420636,41.19939586,0.225862232,0.463415337,0.247095521,0.258270902,0.238103917,0.736500173,97.77684,29.2
2023-09-02,957,1352.311,3600.142733,1708.978339,8034.842791,0,8761.68,0,578.84288,6334.71782,7626.46,10395.80891,329,31328,0,0,31.88355976,188.034991,14.944164,19.57888271,297.485601,41.42618057,0.225825585,0.462706265,0.246850744,0.257998701,0.237832005,0.736167202,97.77684,27.3
2023-09-03,967,2526.578,3600.591207,1917.516866,8684.081813,0,8846.51999,0,580.69998,5696.2316,8290.74,8287.241162,341,30848,0,0,29.92309734,192.2597529,14.99948914,20.31129771,302.6903629,41.18706871,0.225787776,0.461987538,0.246602101,0.257733461,0.237559933,0.73583225,97.77684,27.5
2023-09-04,1333,2230.085,3575.304645,2434.292564,10088.198,0,8506.59,0,578.90266,5336.95803,9960.04,8746.946636,414,66744,0,0,40.00692206,192.1132647,15.04430014,20.68804714,359.3575057,39.37570486,0.225748708,0.461259659,0.246349747,0.2574754,0.23728784,0.735495495,97.77684,23.9
2023-09-05,1838,1672.037,3306.764209,2701.580972,13347.92998,0,8315.6201,0,565.12098,5348.66437,10907.6,7090.532427,560,55678,0,0,59.43147923,188.4859983,15.17974014,21.13340743,391.3384581,38.91204643,0.225708287,0.460523138,0.246093845,0.257224728,0.237015862,0.735157117,97.77684,28.6
2023-09-06,1799,2448.767,3596.909726,3260.362748,13621.36149,0,7924.61013,0,575.69177,5716.41848,9878.87,11329.13328,564,50052,0,0,58.85736936,196.673305,15.28908429,21.49942014,383.5670296,39.068842,0.225666421,0.459778496,0.245834562,0.256981651,0.236744135,0.734817301,97.77684,26
2023-09-07,1938,1840.926,3591.478486,2688.358244,14241.91319,0,7941.1902,0,578.40004,4736.30426,8697.49,7203.670532,578,50424,0,0,58.7860441,186.5482549,15.74836229,21.89942157,394.4517049,39.387971,0.22562302,0.459026262,0.245572066,0.256746366,0.236472793,0.73447623,97.77684,29.7
2023-09-08,1641,2359.709,3589.466635,3036.964905,12968.87343,0,7883.73,0,533.73013,5847.8064,8639.26,7606.954973,561,45003,0,0,53.8205667,198.9114216,16.10312371,22.521482,401.4432921,40.18520014,0.225577996,0.458266971,0.245306534,0.256519066,0.236201968,0.734134091,97.77684,34.7
2023-09-09,1021,1001.491,3601.408116,1806.135571,9393.269799,0,8885.17,0,504.12027,4939.61481,7568.91,9439.600837,391,31911,0,0,35.73980078,200.7668501,16.65691157,22.874769,388.3473737,40.50828471,0.225531264,0.457501171,0.245038145,0.256299932,0.23593179,0.733791074,97.77684,32.9
2023-09-10,1201,1598.826,3579.428065,2111.449158,9121.92475,0,9315.17,0,580.07138,6376.88549,8718.47,4818.673623,458,31885,0,0,36.93986579,179.6920883,16.69405857,22.32161843,344.9188023,41.16283271,0.225482741,0.456729411,0.244767082,0.256089142,0.235662389,0.733447369,97.77684,32.9
2023-09-11,1964,1646.451,3514.497865,3171.477755,15157.95748,0,9001.97004,0,549.23865,5999.62872,9691.8,10458.0464,645,52418,0,0,61.42589715,186.8635063,16.85048943,22.258422,280.7453103,42.47423771,0.225432347,0.455952252,0.244493532,0.255886865,0.235393893,0.733103168,97.77684,32.9
2023-09-12,1923,2143.365,3581.192693,3259.275827,16032.1031,0,8709.58002,0,530.03079,4998.95021,8744.66,7318.77046,689,48564,0,0,59.95453892,192.492737,17.04229686,22.230048,258.1586436,42.77831,0.225380003,0.455170258,0.244217688,0.255693262,0.235126426,0.732758664,97.77684,33
2023-09-13,1961,2006.328,3563.47024,3128.562379,14916.4047,0,8739.79012,0,533.09509,4839.99695,8691.02,15822.26125,700,68367,0,0,60.01651004,182.6533799,17.25466671,22.06817743,255.518961,42.089536,0.225325636,0.454384001,0.243939743,0.255508487,0.234860112,0.732414053,97.77684,35.9
2023-09-14,1917,1902.388,3578.209046,2915.715557,14443.36544,0,8368.29105,0,563.04687,3985.72772,8680.84,8715.528094,630,44378,0,0,59.2670102,179.7144776,17.15010529,21.841018,273.3371429,42.48312643,0.225269172,0.453594055,0.243659896,0.255332685,0.234595074,0.732069529,97.77684,32.8
2023-09-15,1720,1514.057,3559.346335,2867.633673,13484.20705,0,8548.17111,0,574.31482,5096.24227,8598.17,6638.975291,596,40196,0,0,51.15463901,165.4627697,16.60168714,21.32894671,316.2688889,41.858782,0.225210543,0.452801004,0.243378351,0.255165994,0.23433143,0.731725291,97.77684,31.2
2023-09-16,1105,2709.937,3570.188007,2048.230468,9621.249568,0,9332.91091,0,574.35684,4773.86612,8357.91,8114.353934,392,31361,0,0,35.30050734,161.048484,16.423333,21.04741286,308.9688889,41.51877329,0.225149682,0.452005431,0.243095313,0.255008543,0.234069299,0.731381535,97.77684,31.6
2023-09-17,1182,1578.812,3549.651606,1978.950405,9564.756303,0,9869.58145,0,574.34359,5149.97687,9062.96,10565.22221,446,32284,0,0,36.27263554,155.453722,16.44405443,21.31493,320.7974603,42.01262829,0.225086526,0.451207927,0.242810991,0.254860454,0.233808795,0.73103846,97.77684,33.1
2023-09-18,1965,2068.603,3535.089455,3193.092346,14715.30238,0,9480.42126,0,1107.27437,5645.85071,8143.1,7279.776645,648,74693,0,0,62.90810617,159.7837921,16.27726186,21.326319,318.1295237,42.17991757,0.225021014,0.450409083,0.242525597,0.25472184,0.233550032,0.730696264,97.77684,32.6
2023-09-19,1989,2082.138,3546.696325,3430.306368,14907.01837,0,9221.63099,0,1101.75654,5342.3873,8113.9,9630.225081,668,47186,0,0,62.07324987,150.7369523,16.03784486,21.20848414,329.4019047,41.901461,0.22495309,0.449609495,0.242239346,0.254592806,0.23329312,0.730355148,97.77684,34.4
2023-09-20,1900,2669.705,4094.597634,3163.172155,13583.92061,0,8883.6611,0,1113.88763,4995.47086,8144.55,13790.76731,600,47187,0,0,59.92179945,155.774857,15.75825157,20.84536414,308.5019047,43.32837671,0.2248827,0.448809761,0.241952458,0.254473448,0.233038168,0.730015311,97.77684,39.5
2023-09-21,1814,1242.835,3482.741574,2643.282841,13678.92374,0,8271.96113,0,1074.90833,4617.49237,8143.52,12279.2342,551,47174,0,0,57.41372275,165.1648739,15.42634857,20.72788429,327.4090476,42.14094271,0.224809794,0.44801048,0.241665153,0.254363853,0.232785282,0.729676951,97.77684,88.9
2023-09-22,1683,1693.489,3459.480864,2340.698657,13157.1369,0,8193.65118,0,1083.1236,4465.28333,8131.35,6686.927798,457,38974,0,0,50.26758665,169.6143436,15.68175271,20.42733229,271.7233333,41.98598271,0.224734323,0.447212252,0.241377655,0.254264101,0.232534565,0.729340269,97.77684,38.2
2023-09-23,1084,2743.243,3477.394501,1811.034755,9228.663613,0,8919.91102,0,1054.45544,4057.86372,8140.52,14495.54747,283,31277,0,0,34.48791388,187.4727109,15.47862229,20.323349,273.837619,42.01937614,0.224656246,0.446415678,0.24109019,0.254174261,0.232286118,0.729005463,97.77684,37.8
2023-09-24,1137,762.482,3463.270372,1709.689065,9872.041656,0,9023.57133,0,1053.91872,4940.07688,8100.3,15839.87881,279,32330,0,0,34.994978,204.631699,15.50819014,19.89966257,294.9995237,41.74445314,0.22457552,0.44562136,0.240802988,0.254094396,0.23204004,0.728672733,97.77684,34.1
2023-09-25,2031,2449.688,3458.94686,2919.704073,14546.41612,0,6868.40112,0,1084.64536,5260.65698,8111.98,9183.982165,441,70554,0,0,62.58580955,195.5476853,15.561869,19.497405,302.5515871,42.29959029,0.22449211,0.444829899,0.240516277,0.254024558,0.231796426,0.728342277,97.77684,34.1
2023-09-26,2010,1869.849,3448.565951,3379.490413,15385.35315,0,6455.94066,0,1045.05762,5234.55212,10114.58,13804.72365,375,47601,0,0,60.84629173,205.4217573,15.64891414,19.35783529,297.1628426,42.75559971,0.224405982,0.444041894,0.240230293,0.253964791,0.23155537,0.728014293,97.77684,39.3
2023-09-27,1973,3068.243,3434.823858,3356.856067,18315.5877,0,6376.47134,0,1078.5616,7366.68231,8548.17,17609.09149,408,47289,0,0,62.0038656,200.668322,15.46933571,19.25885986,449.3680807,41.77051614,0.224317107,0.443257944,0.239945268,0.253915131,0.231316961,0.727688976,97.77684,42.4
2023-09-28,1798,1483.647,3431.084658,3035.18612,16035.94812,0,6382.17078,0,1062.64067,6014.74564,8604.3,28220.65009,406,48031,0,0,59.03077159,192.666802,15.332421,19.08160957,485.3466521,41.61230014,0.224225458,0.442478646,0.239661441,0.253875603,0.231081288,0.727366522,97.77684,36.9
2023-09-29,1775,5795.174,3381.354583,2959.236658,13772.64451,0,7828.22119,0,1048.36305,6278.97132,8595.52,14718.66997,308,38741,0,0,52.45294579,195.2764233,15.26747186,18.98394429,532.2883189,42.06668357,0.224131013,0.441704593,0.23937905,0.253846226,0.230848434,0.727047127,97.77684,40.2
2023-09-30,1199,1671.239,1323.202708,2234.406622,9479.138354,0,9083.03125,0,734.64646,5660.71336,8611.79,13658.79995,257,31249,0,0,34.56118012,197.6462703,15.26866357,19.01433043,517.9740331,43.89093043,0.224033754,0.440936376,0.239098333,0.253827007,0.230618483,0.726730984,97.77684,44.2
2023-10-01,1192,1554.244,1675.15,1843.585993,9383.318438,0,9278.67146,0,0,6918.55845,96.07,16329.50793,266,33498,0,0,37.61687111,192.688552,15.03890171,19.03373414,568.5549856,43.09508386,0.223830735,0.439419795,0.238542891,0.253819036,0.230167598,0.726109215,97.75931,42.6
